age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
86,Self-emp-not-inc,1449420,Bachelors,7,Never-married,Transport-moving,Own-child,White,Female,68331,2577,41,Laos,>50K
38,Self-emp-inc,77225,Prof-school,3,Never-married,Priv-house-serv,Other-relative,Asian-Pac-Islander,Male,74680,2907,48,South,<=50K
35,Private,1127312,11th,11,Widowed,Other-service,Not-in-family,Black,Female,31904,2633,70,Puerto-Rico,>50K
77,Self-emp-inc,232798,Assoc-voc,4,Married-civ-spouse,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Female,31953,3013,78,Nicaragua,<=50K
68,Federal-gov,439689,Assoc-voc,11,Divorced,Other-service,Not-in-family,Other,Male,90854,2422,63,Thailand,>50K
32,Private,1457228,1st-4th,8,Widowed,Transport-moving,Husband,Black,Female,84796,3694,35,Cambodia,>50K
25,Self-emp-not-inc,1035597,Masters,9,Never-married,Machine-op-inspct,Husband,Black,Female,19949,868,22,United-States,>50K
85,State-gov,1002059,Prof-school,14,Widowed,Adm-clerical,Own-child,Black,Male,57762,3714,83,Poland,>50K
34,Local-gov,419250,Masters,5,Married-AF-spouse,Craft-repair,Husband,Black,Male,18802,955,10,Taiwan,<=50K
33,State-gov,1144100,Preschool,8,Married-civ-spouse,Craft-repair,Wife,Black,Male,84116,2371,93,Poland,<=50K
22,Private,931947,Some-college,11,Married-spouse-absent,Transport-moving,Own-child,Asian-Pac-Islander,Female,76962,1470,2,England,>50K
79,Self-emp-inc,361070,12th,9,Never-married,Farming-fishing,Not-in-family,Other,Female,18313,189,20,Laos,>50K
61,Private,1039771,5th-6th,14,Widowed,Transport-moving,Unmarried,White,Male,54957,1771,53,Outlying-US(Guam-USVI-etc),<=50K
55,Private,1338216,Masters,14,Never-married,Sales,Own-child,Other,Female,50494,3704,59,France,>50K
65,Self-emp-not-inc,520274,Prof-school,11,Married-AF-spouse,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,59602,2441,64,United-States,<=50K
20,Local-gov,211147,HS-grad,11,Divorced,Tech-support,Other-relative,Amer-Indian-Eskimo,Male,79397,1616,36,Germany,>50K
52,Self-emp-inc,466754,Some-college,3,Never-married,Sales,Husband,Black,Male,13938,3551,30,Columbia,>50K
49,Local-gov,450362,Bachelors,3,Widowed,Craft-repair,Husband,Black,Male,50011,1850,45,Scotland,<=50K
19,Local-gov,639337,HS-grad,1,Widowed,Farming-fishing,Not-in-family,Asian-Pac-Islander,Male,16228,3196,93,Hong,>50K
37,Private,788195,1st-4th,9,Never-married,Prof-specialty,Husband,Asian-Pac-Islander,Female,6950,482,59,Laos,>50K
75,Local-gov,1212170,Some-college,11,Married-civ-spouse,Priv-house-serv,Own-child,Black,Male,51789,2882,47,Dominican-Republic,<=50K
87,Self-emp-inc,132974,9th,15,Divorced,Adm-clerical,Unmarried,Other,Female,8001,42,47,Columbia,<=50K
77,Local-gov,1294363,Prof-school,5,Married-AF-spouse,Protective-serv,Wife,Black,Male,20565,346,53,Peru,<=50K
40,Local-gov,848801,Prof-school,3,Never-married,Craft-repair,Own-child,White,Male,32764,3734,81,Germany,<=50K
73,Self-emp-inc,778170,Assoc-acdm,14,Divorced,Handlers-cleaners,Other-relative,Other,Female,68064,2214,31,Philippines,>50K
70,Self-emp-inc,91012,Preschool,2,Never-married,Adm-clerical,Unmarried,White,Male,30744,2102,68,Portugal,<=50K
82,Private,714774,Some-college,14,Married-AF-spouse,Adm-clerical,Not-in-family,Other,Female,80270,288,86,El-Salvador,<=50K
36,Private,1208949,11th,11,Married-spouse-absent,Transport-moving,Not-in-family,Asian-Pac-Islander,Male,12725,1476,58,Philippines,<=50K
18,Self-emp-not-inc,323586,Assoc-acdm,4,Never-married,Other-service,Husband,White,Female,31037,2695,40,Laos,<=50K
80,State-gov,371105,10th,7,Married-spouse-absent,Transport-moving,Not-in-family,Black,Female,58142,1099,89,Iran,<=50K
76,State-gov,1305228,1st-4th,15,Married-civ-spouse,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Male,53151,296,93,El-Salvador,>50K
29,Private,992839,1st-4th,4,Married-AF-spouse,Prof-specialty,Unmarried,White,Male,34493,1153,3,Dominican-Republic,>50K
25,Self-emp-not-inc,319156,7th-8th,5,Separated,Other-service,Husband,Black,Female,77066,1132,48,Haiti,<=50K
87,Self-emp-not-inc,727859,12th,13,Married-civ-spouse,Adm-clerical,Own-child,Black,Female,49825,709,30,England,<=50K
68,Self-emp-not-inc,996135,HS-grad,3,Never-married,Priv-house-serv,Wife,Black,Male,50464,1673,21,Honduras,<=50K
82,State-gov,545193,Doctorate,6,Widowed,Protective-serv,Wife,Other,Female,84153,1703,52,Laos,<=50K
30,Local-gov,1467563,Masters,5,Married-spouse-absent,Other-service,Husband,Black,Male,93400,3164,49,China,>50K
26,Self-emp-inc,364034,Preschool,2,Separated,Handlers-cleaners,Own-child,White,Male,27283,764,24,Laos,<=50K
57,Federal-gov,615245,1st-4th,14,Married-civ-spouse,Craft-repair,Husband,Black,Female,5834,439,58,Jamaica,<=50K
53,Federal-gov,276632,Some-college,11,Never-married,Farming-fishing,Wife,Asian-Pac-Islander,Male,89158,721,44,Nicaragua,>50K
33,Without-pay,305163,10th,1,Divorced,Machine-op-inspct,Own-child,Amer-Indian-Eskimo,Female,15210,2416,54,Hong,<=50K
64,Local-gov,1300059,HS-grad,15,Divorced,Handlers-cleaners,Wife,Black,Male,91584,1406,80,Jamaica,<=50K
18,Federal-gov,749263,Assoc-voc,6,Married-civ-spouse,Craft-repair,Not-in-family,Black,Male,76744,3929,50,United-States,>50K
40,Private,1236736,Assoc-acdm,11,Divorced,Transport-moving,Not-in-family,Black,Female,56828,3930,64,India,<=50K
83,Self-emp-inc,769639,1st-4th,4,Married-AF-spouse,Protective-serv,Other-relative,Asian-Pac-Islander,Male,66211,1438,92,Canada,<=50K
78,Private,1076635,1st-4th,8,Married-AF-spouse,Machine-op-inspct,Unmarried,Amer-Indian-Eskimo,Female,3278,1648,74,Laos,>50K
66,Local-gov,447172,Some-college,4,Married-civ-spouse,Tech-support,Own-child,White,Male,81395,2337,51,Jamaica,>50K
69,Private,799981,1st-4th,13,Married-civ-spouse,Protective-serv,Husband,Amer-Indian-Eskimo,Male,29399,1300,82,Canada,>50K
37,Self-emp-not-inc,825687,Prof-school,8,Widowed,Transport-moving,Unmarried,Other,Male,39457,339,3,Poland,<=50K
49,Self-emp-inc,1362347,Bachelors,1,Never-married,Machine-op-inspct,Unmarried,White,Female,10600,807,80,England,<=50K
24,Self-emp-inc,271511,Prof-school,9,Married-AF-spouse,Sales,Wife,Black,Male,74863,2850,67,Jamaica,<=50K
81,Local-gov,1112214,Some-college,9,Widowed,Sales,Other-relative,Black,Male,23976,1642,46,Columbia,>50K
26,Local-gov,1367537,1st-4th,4,Never-married,Machine-op-inspct,Husband,White,Male,78545,4059,73,Greece,>50K
36,State-gov,597208,Doctorate,4,Married-civ-spouse,Tech-support,Wife,White,Male,51967,3880,55,United-States,<=50K
65,Local-gov,851493,Some-college,9,Married-civ-spouse,Protective-serv,Unmarried,Asian-Pac-Islander,Male,19406,1718,56,Haiti,<=50K
87,Self-emp-not-inc,704784,Preschool,12,Married-AF-spouse,Sales,Husband,Black,Male,39064,853,14,Dominican-Republic,<=50K
20,Private,644676,11th,7,Married-AF-spouse,Tech-support,Not-in-family,White,Male,53144,4101,21,Italy,>50K
23,Federal-gov,604904,HS-grad,10,Married-AF-spouse,Craft-repair,Not-in-family,Asian-Pac-Islander,Female,36477,154,91,Scotland,<=50K
49,Self-emp-not-inc,76344,Doctorate,10,Married-AF-spouse,Priv-house-serv,Wife,Amer-Indian-Eskimo,Female,83989,1630,55,Outlying-US(Guam-USVI-etc),<=50K
32,Federal-gov,1356361,Masters,8,Married-civ-spouse,Adm-clerical,Own-child,Other,Male,24865,2189,69,Hungary,>50K
48,Federal-gov,220216,HS-grad,3,Married-AF-spouse,Farming-fishing,Husband,Other,Female,64727,792,30,Iran,>50K
61,Local-gov,705646,Prof-school,10,Married-spouse-absent,Craft-repair,Wife,Black,Male,19711,324,36,Taiwan,<=50K
23,Self-emp-inc,1144050,7th-8th,4,Never-married,Sales,Husband,Amer-Indian-Eskimo,Female,86492,4069,65,Iran,<=50K
79,Private,135856,1st-4th,1,Never-married,Machine-op-inspct,Own-child,White,Male,89700,3412,52,England,>50K
36,Private,1333586,10th,4,Separated,Other-service,Husband,Black,Male,86441,3087,41,France,<=50K
33,Local-gov,676794,Bachelors,13,Married-AF-spouse,Farming-fishing,Not-in-family,Black,Male,22117,245,85,Canada,<=50K
73,Without-pay,1037364,Masters,11,Divorced,Transport-moving,Unmarried,Black,Male,48602,2548,17,Taiwan,<=50K
69,Local-gov,229492,Prof-school,12,Married-AF-spouse,Machine-op-inspct,Other-relative,Amer-Indian-Eskimo,Female,90733,2188,26,United-States,>50K
63,Without-pay,445012,5th-6th,3,Married-spouse-absent,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,92331,71,75,Scotland,>50K
74,Self-emp-not-inc,363200,Assoc-acdm,10,Widowed,Prof-specialty,Husband,Black,Male,37651,1762,47,Philippines,<=50K
83,Local-gov,956226,9th,4,Never-married,Armed-Forces,Husband,Other,Female,79028,1441,73,Hungary,>50K
29,Self-emp-not-inc,1351069,12th,8,Married-civ-spouse,Tech-support,Not-in-family,White,Female,28137,765,57,Jamaica,>50K
19,Without-pay,735981,Assoc-voc,11,Widowed,Other-service,Husband,Black,Male,31102,3125,24,Japan,<=50K
51,Self-emp-not-inc,1276945,Preschool,11,Widowed,Protective-serv,Own-child,Black,Male,91611,1684,38,Taiwan,>50K
84,Self-emp-not-inc,1078862,Preschool,15,Married-AF-spouse,Machine-op-inspct,Unmarried,Black,Male,77454,685,97,El-Salvador,<=50K
65,Without-pay,966627,Preschool,15,Married-AF-spouse,Farming-fishing,Own-child,Black,Male,10527,2991,63,Philippines,<=50K
53,Self-emp-not-inc,374040,Prof-school,9,Divorced,Exec-managerial,Not-in-family,Black,Female,45299,422,79,Yugoslavia,<=50K
75,Self-emp-inc,218088,Assoc-voc,10,Divorced,Adm-clerical,Not-in-family,Black,Female,29779,1742,87,Nicaragua,<=50K
72,Self-emp-inc,993034,5th-6th,13,Married-AF-spouse,Protective-serv,Own-child,Black,Male,92733,1561,69,Columbia,>50K
67,Local-gov,377122,HS-grad,11,Divorced,Adm-clerical,Husband,Black,Male,67544,985,19,Japan,<=50K
24,Federal-gov,117622,1st-4th,4,Never-married,Adm-clerical,Husband,White,Female,74117,162,39,England,<=50K
80,Private,1322570,5th-6th,5,Married-civ-spouse,Machine-op-inspct,Husband,Amer-Indian-Eskimo,Female,34234,4241,75,Mexico,>50K
73,Self-emp-inc,709600,Masters,8,Married-AF-spouse,Armed-Forces,Own-child,Asian-Pac-Islander,Male,62361,3788,92,Germany,<=50K
69,Without-pay,403998,HS-grad,14,Widowed,Farming-fishing,Wife,Black,Female,74358,634,63,United-States,>50K
49,Self-emp-inc,222318,10th,4,Married-civ-spouse,Farming-fishing,Other-relative,Other,Male,39408,4121,92,Guatemala,>50K
53,Self-emp-not-inc,39635,9th,3,Married-civ-spouse,Other-service,Husband,Black,Male,22149,3336,15,Puerto-Rico,<=50K
30,Self-emp-not-inc,953250,5th-6th,13,Married-AF-spouse,Craft-repair,Wife,Other,Female,79568,4214,72,United-States,>50K
54,Local-gov,1268803,12th,5,Separated,Machine-op-inspct,Other-relative,White,Male,27720,1392,74,Laos,>50K
86,Federal-gov,592987,Assoc-acdm,8,Widowed,Craft-repair,Own-child,Black,Male,62055,337,65,Jamaica,<=50K
65,Self-emp-inc,368673,Some-college,7,Married-civ-spouse,Protective-serv,Other-relative,Black,Male,83879,387,40,United-States,<=50K
82,Private,1421954,Bachelors,15,Married-civ-spouse,Handlers-cleaners,Unmarried,Black,Male,30479,1653,53,China,<=50K
32,Federal-gov,81510,1st-4th,9,Married-AF-spouse,Tech-support,Own-child,Other,Female,92659,3772,96,Trinadad&Tobago,>50K
33,Local-gov,375559,Masters,2,Married-spouse-absent,Craft-repair,Husband,White,Female,46085,2547,73,Japan,<=50K
37,Self-emp-not-inc,1118888,HS-grad,8,Never-married,Priv-house-serv,Own-child,White,Male,43545,542,46,Germany,>50K
68,Private,499137,Doctorate,9,Married-AF-spouse,Machine-op-inspct,Not-in-family,Black,Female,20995,1831,29,England,>50K
68,Without-pay,452593,Doctorate,2,Married-AF-spouse,Other-service,Husband,Black,Male,35750,3628,85,Guatemala,<=50K
40,Self-emp-inc,1376378,5th-6th,5,Married-civ-spouse,Machine-op-inspct,Own-child,Amer-Indian-Eskimo,Female,33919,3358,20,Puerto-Rico,>50K
43,Local-gov,946527,Prof-school,13,Never-married,Farming-fishing,Husband,Black,Female,53364,915,32,France,>50K
30,Self-emp-inc,928767,12th,12,Married-civ-spouse,Other-service,Wife,Black,Male,51922,3840,95,Thailand,<=50K
40,Federal-gov,492182,Prof-school,13,Married-AF-spouse,Priv-house-serv,Unmarried,Asian-Pac-Islander,Male,54616,899,32,Philippines,<=50K
51,Local-gov,1113264,Prof-school,13,Married-spouse-absent,Transport-moving,Own-child,Amer-Indian-Eskimo,Male,34368,1410,70,Columbia,<=50K
58,Self-emp-not-inc,1182115,Preschool,3,Married-civ-spouse,Machine-op-inspct,Not-in-family,Black,Female,17898,2603,53,Japan,>50K
78,Federal-gov,639294,Prof-school,7,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Female,53606,3845,71,Mexico,>50K
57,Local-gov,1150379,Bachelors,9,Married-civ-spouse,Handlers-cleaners,Other-relative,White,Male,42114,1911,69,Germany,<=50K
68,Local-gov,529927,HS-grad,12,Married-AF-spouse,Handlers-cleaners,Not-in-family,Black,Female,82695,2163,23,Ecuador,>50K
87,Without-pay,1176839,Masters,2,Separated,Adm-clerical,Unmarried,White,Male,43511,2437,73,Guatemala,>50K
58,Self-emp-inc,389478,Prof-school,5,Widowed,Handlers-cleaners,Not-in-family,Black,Female,94671,3743,33,Poland,<=50K
62,Without-pay,841251,Some-college,7,Widowed,Protective-serv,Other-relative,Black,Male,30158,1180,50,England,<=50K
21,Without-pay,172142,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,Female,32790,3596,4,Outlying-US(Guam-USVI-etc),<=50K
67,Self-emp-inc,1307184,Some-college,12,Divorced,Transport-moving,Not-in-family,Black,Female,88564,2678,69,Puerto-Rico,>50K
59,Federal-gov,1197604,11th,10,Separated,Prof-specialty,Other-relative,White,Female,22794,935,76,Taiwan,<=50K
43,Private,1163772,Doctorate,8,Never-married,Other-service,Own-child,White,Male,63685,205,45,China,<=50K
33,Self-emp-not-inc,1254727,Assoc-acdm,10,Married-spouse-absent,Protective-serv,Husband,Other,Male,73074,3973,56,Canada,>50K
58,Without-pay,181845,Assoc-voc,9,Divorced,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,94586,3605,41,Cambodia,>50K
79,State-gov,1348739,1st-4th,12,Married-civ-spouse,Tech-support,Wife,Other,Female,2322,311,96,Mexico,>50K
84,Local-gov,937567,Bachelors,12,Married-civ-spouse,Prof-specialty,Own-child,Asian-Pac-Islander,Male,41148,1969,76,Greece,<=50K
80,State-gov,1028473,Prof-school,15,Married-spouse-absent,Priv-house-serv,Not-in-family,Black,Female,30866,98,88,France,>50K
42,Federal-gov,269673,Doctorate,10,Separated,Adm-clerical,Unmarried,Other,Female,72353,613,59,Jamaica,<=50K
27,Self-emp-inc,1369613,Preschool,6,Never-married,Exec-managerial,Not-in-family,Black,Male,28167,2236,86,Thailand,<=50K
45,Self-emp-inc,1212515,1st-4th,3,Never-married,Sales,Husband,White,Male,85930,1241,88,Jamaica,>50K
30,Without-pay,1029089,Doctorate,8,Married-civ-spouse,Other-service,Other-relative,White,Male,7582,4231,74,Ecuador,<=50K
77,Private,55960,Doctorate,7,Married-spouse-absent,Farming-fishing,Other-relative,Black,Female,80225,2492,38,Peru,<=50K
88,Without-pay,523173,7th-8th,15,Married-civ-spouse,Exec-managerial,Wife,Black,Male,84981,381,91,United-States,<=50K
34,Private,462452,Some-college,15,Widowed,Farming-fishing,Not-in-family,Black,Male,37077,484,8,England,>50K
86,State-gov,978991,Masters,11,Married-spouse-absent,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,94403,2391,82,Laos,>50K
28,Self-emp-inc,754712,Assoc-acdm,14,Separated,Handlers-cleaners,Not-in-family,Black,Male,82120,627,27,Germany,<=50K
50,Local-gov,419099,Prof-school,12,Married-AF-spouse,Machine-op-inspct,Own-child,Black,Female,13535,525,34,England,<=50K
68,Self-emp-not-inc,114476,Doctorate,2,Married-spouse-absent,Handlers-cleaners,Husband,Other,Female,97906,4196,73,Germany,<=50K
28,Self-emp-inc,1199017,Assoc-acdm,2,Widowed,Other-service,Husband,White,Male,47760,220,22,Outlying-US(Guam-USVI-etc),<=50K
23,Without-pay,1266203,1st-4th,5,Separated,Transport-moving,Wife,Asian-Pac-Islander,Female,81062,2192,15,Puerto-Rico,>50K
85,Self-emp-inc,1170833,1st-4th,6,Separated,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,82979,3893,30,Trinadad&Tobago,<=50K
35,State-gov,1332556,1st-4th,8,Married-civ-spouse,Protective-serv,Husband,Amer-Indian-Eskimo,Male,74934,3540,38,El-Salvador,>50K
33,Local-gov,1360557,Prof-school,1,Widowed,Craft-repair,Not-in-family,White,Female,30989,2120,26,Vietnam,>50K
67,Private,1363777,Preschool,8,Never-married,Prof-specialty,Own-child,White,Male,27805,3212,36,Philippines,<=50K
58,State-gov,981132,Assoc-voc,14,Married-spouse-absent,Prof-specialty,Wife,Other,Male,25396,3189,59,Scotland,>50K
74,Local-gov,599395,Bachelors,7,Married-AF-spouse,Protective-serv,Not-in-family,Black,Female,43419,716,62,Canada,<=50K
69,State-gov,77633,Doctorate,4,Divorced,Handlers-cleaners,Other-relative,Asian-Pac-Islander,Male,83837,3610,77,Cambodia,>50K
70,Private,455887,10th,15,Divorced,Farming-fishing,Other-relative,Other,Male,68756,4259,77,Philippines,<=50K
78,Private,709933,Assoc-voc,9,Married-spouse-absent,Handlers-cleaners,Not-in-family,Black,Male,50645,3420,10,Poland,>50K
60,Local-gov,664322,7th-8th,5,Never-married,Adm-clerical,Unmarried,White,Male,67578,2270,26,Taiwan,<=50K
84,Local-gov,1385245,10th,13,Never-married,Handlers-cleaners,Husband,Asian-Pac-Islander,Male,28418,1806,92,China,>50K
54,Private,678586,1st-4th,11,Married-civ-spouse,Handlers-cleaners,Other-relative,Black,Male,29973,661,59,Outlying-US(Guam-USVI-etc),>50K
86,Private,329452,Bachelors,8,Married-civ-spouse,Priv-house-serv,Wife,Other,Male,21126,2385,86,Portugal,<=50K
39,Self-emp-inc,488102,11th,5,Married-civ-spouse,Farming-fishing,Unmarried,Black,Male,74070,2064,7,Jamaica,<=50K
54,State-gov,1156693,Prof-school,2,Never-married,Machine-op-inspct,Wife,Black,Female,48999,441,91,Nicaragua,<=50K
74,Federal-gov,982927,Doctorate,4,Married-civ-spouse,Priv-house-serv,Husband,Other,Female,16525,2630,64,France,>50K
61,Without-pay,1357405,Assoc-voc,15,Married-civ-spouse,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Female,3739,375,57,Thailand,>50K
69,State-gov,222136,Some-college,12,Married-AF-spouse,Protective-serv,Other-relative,Black,Male,90499,288,71,Haiti,<=50K
42,Local-gov,1375788,12th,2,Never-married,Farming-fishing,Other-relative,Amer-Indian-Eskimo,Female,54705,1569,33,Greece,<=50K
41,Local-gov,852944,Assoc-acdm,12,Married-spouse-absent,Transport-moving,Wife,White,Female,69478,1030,56,Scotland,>50K
41,Local-gov,1234978,5th-6th,11,Widowed,Transport-moving,Own-child,Black,Male,31581,2019,5,Cambodia,>50K
43,Self-emp-inc,597048,Prof-school,10,Widowed,Priv-house-serv,Not-in-family,Black,Male,57039,888,60,Thailand,<=50K
67,Local-gov,1325214,Prof-school,14,Never-married,Protective-serv,Other-relative,White,Female,66931,1330,74,Peru,>50K
22,Self-emp-inc,1139115,Assoc-voc,5,Married-spouse-absent,Transport-moving,Not-in-family,White,Female,92905,3184,43,France,>50K
21,Local-gov,1308400,Assoc-voc,15,Married-spouse-absent,Craft-repair,Own-child,White,Male,79948,3197,14,Germany,<=50K
26,Self-emp-not-inc,1276748,Assoc-acdm,7,Separated,Tech-support,Unmarried,White,Male,68034,2171,66,Outlying-US(Guam-USVI-etc),>50K
45,Self-emp-not-inc,882484,5th-6th,10,Married-spouse-absent,Handlers-cleaners,Own-child,White,Female,77140,862,13,Peru,<=50K
64,Self-emp-not-inc,1129638,Preschool,12,Never-married,Farming-fishing,Own-child,White,Male,39240,135,20,China,<=50K
67,Private,434335,Assoc-voc,2,Widowed,Machine-op-inspct,Own-child,White,Male,36088,1611,6,China,<=50K
56,Self-emp-not-inc,243201,1st-4th,7,Never-married,Protective-serv,Not-in-family,Black,Female,62867,2870,57,Jamaica,<=50K
60,Federal-gov,883235,Prof-school,9,Never-married,Craft-repair,Husband,Black,Female,41072,2344,40,Italy,<=50K
28,Local-gov,273579,Bachelors,5,Married-AF-spouse,Machine-op-inspct,Unmarried,White,Male,25932,2701,64,Thailand,<=50K
37,Federal-gov,1211290,5th-6th,6,Separated,Transport-moving,Other-relative,Black,Female,84455,853,65,Jamaica,>50K
83,Local-gov,1372371,9th,14,Divorced,Prof-specialty,Unmarried,Other,Female,78863,107,46,Cuba,>50K
49,Self-emp-not-inc,364783,1st-4th,5,Never-married,Adm-clerical,Wife,Black,Male,89325,3249,83,Taiwan,>50K
30,Without-pay,1401394,1st-4th,10,Married-AF-spouse,Protective-serv,Husband,Other,Female,96419,2678,37,Cambodia,<=50K
74,Federal-gov,730991,1st-4th,15,Married-spouse-absent,Priv-house-serv,Unmarried,Amer-Indian-Eskimo,Male,1587,314,73,France,<=50K
60,Self-emp-inc,1315165,Bachelors,15,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Male,3851,1465,36,China,>50K
79,Self-emp-inc,582424,1st-4th,3,Widowed,Adm-clerical,Husband,Other,Female,34820,3629,48,Jamaica,<=50K
76,Self-emp-not-inc,389249,9th,1,Married-AF-spouse,Craft-repair,Not-in-family,Asian-Pac-Islander,Female,13485,3274,61,Laos,<=50K
36,Without-pay,697738,Preschool,11,Separated,Handlers-cleaners,Other-relative,Black,Male,98084,3812,16,Hungary,>50K
72,Local-gov,1170556,Prof-school,14,Married-spouse-absent,Craft-repair,Not-in-family,Asian-Pac-Islander,Female,40102,2205,23,Peru,<=50K
65,Federal-gov,597562,Prof-school,5,Married-civ-spouse,Handlers-cleaners,Other-relative,White,Female,65599,2445,70,England,>50K
74,Federal-gov,1235012,Bachelors,15,Divorced,Sales,Unmarried,Asian-Pac-Islander,Female,3788,575,60,Taiwan,>50K
39,Self-emp-not-inc,1445188,Assoc-voc,1,Never-married,Machine-op-inspct,Not-in-family,Black,Male,34087,349,88,Hong,<=50K
25,Self-emp-inc,997704,Masters,2,Separated,Exec-managerial,Husband,White,Male,15960,119,68,Ecuador,<=50K
80,Local-gov,988009,Prof-school,11,Married-AF-spouse,Machine-op-inspct,Wife,Black,Male,46716,199,23,Greece,>50K
20,Self-emp-inc,333318,Some-college,4,Married-civ-spouse,Priv-house-serv,Own-child,White,Male,43129,875,73,Canada,<=50K
75,Federal-gov,1021301,Bachelors,14,Married-civ-spouse,Protective-serv,Husband,Black,Female,16971,414,56,Jamaica,>50K
28,Without-pay,1024641,HS-grad,6,Married-civ-spouse,Machine-op-inspct,Unmarried,Black,Male,3557,3260,47,Columbia,>50K
43,Local-gov,211657,5th-6th,8,Never-married,Craft-repair,Own-child,White,Male,83215,2656,59,Laos,<=50K
60,Self-emp-inc,879279,Prof-school,5,Separated,Transport-moving,Not-in-family,Black,Male,54283,2702,85,Peru,<=50K
27,Self-emp-not-inc,521479,5th-6th,13,Married-AF-spouse,Priv-house-serv,Other-relative,Amer-Indian-Eskimo,Male,87145,2379,77,Outlying-US(Guam-USVI-etc),>50K
50,State-gov,1127109,Doctorate,14,Separated,Adm-clerical,Husband,Other,Male,80491,1592,57,Germany,>50K
35,Federal-gov,163943,HS-grad,11,Divorced,Armed-Forces,Husband,Asian-Pac-Islander,Male,25698,1006,39,Puerto-Rico,>50K
88,Without-pay,804820,Bachelors,15,Married-civ-spouse,Adm-clerical,Other-relative,Other,Male,8877,3111,89,Germany,<=50K
38,Local-gov,828811,Prof-school,12,Married-AF-spouse,Handlers-cleaners,Unmarried,White,Male,51043,536,45,Japan,<=50K
26,State-gov,972048,Assoc-voc,14,Married-spouse-absent,Sales,Not-in-family,Other,Female,34349,1352,4,Portugal,<=50K
19,Federal-gov,654913,Preschool,15,Married-civ-spouse,Tech-support,Other-relative,Amer-Indian-Eskimo,Female,74587,4253,63,Japan,<=50K
31,Self-emp-not-inc,1402237,1st-4th,7,Married-AF-spouse,Adm-clerical,Wife,White,Female,90303,1044,73,Laos,>50K
