age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
32,Local-gov,125456,Assoc-voc,10,Divorced,Exec-managerial,Wife,Black,Female,48522,204,93,United-States,>50K
65,Private,1132143,Masters,14,Married-civ-spouse,Transport-moving,Husband,White,Male,33587,743,27,Ireland,<=50K
24,Self-emp-not-inc,1248292,Doctorate,11,Married-civ-spouse,Sales,Other-relative,Black,Male,22562,1474,16,Poland,>50K
31,Local-gov,1245512,12th,6,Never-married,Other-service,Not-in-family,White,Male,40911,3356,70,Columbia,<=50K
17,State-gov,707647,Assoc-voc,11,Separated,Prof-specialty,Husband,White,Female,17905,2199,15,United-States,>50K
31,State-gov,643901,Some-college,1,Widowed,Prof-specialty,Own-child,Other,Male,6011,317,45,England,<=50K
21,Without-pay,1291915,Assoc-acdm,2,Married-civ-spouse,Tech-support,Not-in-family,Black,Female,98596,2415,95,Yugoslavia,>50K
26,Local-gov,1168341,Preschool,9,Never-married,Farming-fishing,Own-child,White,Female,80706,3362,11,Yugoslavia,>50K
47,Self-emp-not-inc,202271,Bachelors,1,Never-married,Craft-repair,Husband,White,Female,52460,4313,94,Cuba,>50K
18,Private,739006,Doctorate,7,Never-married,Tech-support,Own-child,White,Female,79131,3932,82,China,>50K
88,Private,83852,5th-6th,13,Married-spouse-absent,Prof-specialty,Husband,Asian-Pac-Islander,Female,41225,1404,67,Thailand,>50K
36,Private,825377,Preschool,4,Divorced,Other-service,Other-relative,White,Male,6256,1003,29,Haiti,>50K
67,State-gov,42711,Some-college,6,Divorced,Adm-clerical,Husband,Asian-Pac-Islander,Female,99460,4011,97,United-States,>50K
54,State-gov,1241022,HS-grad,13,Divorced,Craft-repair,Other-relative,Black,Female,44501,603,78,India,<=50K
29,Private,1333284,HS-grad,8,Married-AF-spouse,Sales,Not-in-family,Other,Female,99830,3544,64,El-Salvador,>50K
78,Private,553991,7th-8th,10,Married-civ-spouse,Adm-clerical,Wife,Black,Female,96945,4334,43,Portugal,>50K
26,Private,790050,Assoc-acdm,2,Married-civ-spouse,Prof-specialty,Husband,White,Male,4385,2586,71,El-Salvador,>50K
28,Private,1127392,HS-grad,8,Married-civ-spouse,Machine-op-inspct,Own-child,Asian-Pac-Islander,Female,43186,1365,50,Guatemala,>50K
79,Private,577756,9th,1,Married-civ-spouse,Handlers-cleaners,Other-relative,Amer-Indian-Eskimo,Female,42333,3234,11,Portugal,<=50K
24,State-gov,1205520,11th,11,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Female,99451,4339,88,France,>50K
73,Private,981583,10th,2,Married-civ-spouse,Exec-managerial,Unmarried,White,Male,7166,1417,74,Thailand,<=50K
29,Private,1040376,10th,1,Never-married,Transport-moving,Husband,White,Female,9151,3631,94,Philippines,<=50K
82,Without-pay,624657,HS-grad,8,Divorced,Machine-op-inspct,Other-relative,Asian-Pac-Islander,Male,92523,4228,77,Trinadad&Tobago,>50K
53,State-gov,294055,7th-8th,9,Married-AF-spouse,Adm-clerical,Husband,White,Female,97211,2685,43,Jamaica,>50K
77,Federal-gov,1210939,Some-college,1,Divorced,Prof-specialty,Husband,Asian-Pac-Islander,Female,99444,4263,96,South,>50K
31,Private,587858,Preschool,7,Married-civ-spouse,Tech-support,Other-relative,White,Male,27542,3343,14,Vietnam,>50K
85,Local-gov,1208277,5th-6th,11,Never-married,Protective-serv,Other-relative,Black,Female,98238,3122,75,South,<=50K
71,Private,1472853,Preschool,7,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,10880,3218,24,China,>50K
43,Self-emp-not-inc,1395814,12th,3,Never-married,Sales,Own-child,Amer-Indian-Eskimo,Female,98490,4192,94,Cuba,>50K
17,Self-emp-not-inc,578063,12th,12,Married-civ-spouse,Armed-Forces,Wife,Amer-Indian-Eskimo,Female,97602,4230,88,Iran,>50K
76,Self-emp-not-inc,1422389,12th,2,Never-married,Craft-repair,Other-relative,White,Male,61873,1593,96,Jamaica,<=50K
71,Without-pay,258935,HS-grad,8,Divorced,Machine-op-inspct,Own-child,Amer-Indian-Eskimo,Female,38454,479,5,Puerto-Rico,<=50K
38,Local-gov,1401951,Prof-school,14,Never-married,Priv-house-serv,Unmarried,White,Male,12285,2023,36,Dominican-Republic,<=50K
79,Private,130621,7th-8th,9,Separated,Adm-clerical,Husband,White,Female,15623,2159,15,Germany,>50K
86,Self-emp-inc,938347,Some-college,9,Married-civ-spouse,Protective-serv,Unmarried,Other,Male,50324,972,17,Cambodia,<=50K
43,Self-emp-not-inc,1069026,5th-6th,4,Widowed,Prof-specialty,Husband,White,Male,8883,426,27,Outlying-US(Guam-USVI-etc),>50K
29,Private,771514,Some-college,6,Widowed,Other-service,Husband,White,Male,7459,1032,13,Japan,>50K
45,Self-emp-not-inc,386622,1st-4th,7,Married-spouse-absent,Prof-specialty,Husband,Black,Male,94817,3525,97,United-States,>50K
57,State-gov,1400812,Some-college,14,Married-AF-spouse,Craft-repair,Not-in-family,Black,Male,81464,3704,61,Thailand,>50K
65,Private,1485354,HS-grad,15,Married-civ-spouse,Sales,Not-in-family,Amer-Indian-Eskimo,Female,35814,3868,35,El-Salvador,>50K
32,State-gov,448100,Assoc-voc,15,Married-spouse-absent,Prof-specialty,Not-in-family,Black,Female,70785,2547,42,United-States,>50K
17,Local-gov,1313898,9th,10,Never-married,Armed-Forces,Husband,White,Female,93534,4208,73,Yugoslavia,>50K
43,Self-emp-inc,1271556,Prof-school,10,Married-civ-spouse,Prof-specialty,Own-child,Black,Male,37716,1673,73,Poland,<=50K
62,Local-gov,629203,Some-college,13,Divorced,Exec-managerial,Husband,Asian-Pac-Islander,Male,87092,2143,98,United-States,>50K
53,Without-pay,114625,Prof-school,7,Married-AF-spouse,Protective-serv,Wife,Other,Male,59779,1132,31,Dominican-Republic,>50K
26,Private,973411,HS-grad,1,Never-married,Exec-managerial,Husband,White,Female,71061,1758,85,Peru,<=50K
42,Self-emp-not-inc,1481527,Prof-school,1,Married-civ-spouse,Other-service,Not-in-family,Black,Female,84714,2146,97,South,>50K
17,State-gov,1245938,HS-grad,2,Widowed,Other-service,Husband,White,Male,74199,2129,12,Cuba,>50K
52,Local-gov,918111,5th-6th,13,Widowed,Protective-serv,Husband,Black,Male,91826,4125,81,India,<=50K
22,Private,139776,11th,10,Divorced,Farming-fishing,Husband,Asian-Pac-Islander,Female,51653,2789,3,Poland,>50K
18,Private,335047,Some-college,5,Married-AF-spouse,Sales,Unmarried,Asian-Pac-Islander,Female,32434,3825,66,Haiti,>50K
60,Federal-gov,134767,Bachelors,1,Divorced,Other-service,Other-relative,White,Female,22115,1722,68,Hong,>50K
87,Local-gov,328489,5th-6th,13,Separated,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,84742,384,21,Ecuador,>50K
47,Private,1170041,HS-grad,12,Never-married,Adm-clerical,Husband,Amer-Indian-Eskimo,Male,68232,1973,6,Guatemala,<=50K
47,Self-emp-not-inc,1151956,7th-8th,7,Married-civ-spouse,Tech-support,Other-relative,White,Male,8624,611,27,Haiti,<=50K
87,Without-pay,764353,Assoc-acdm,5,Divorced,Exec-managerial,Husband,Asian-Pac-Islander,Female,36951,1610,95,Iran,>50K
79,Private,842752,Assoc-voc,2,Married-civ-spouse,Machine-op-inspct,Unmarried,White,Female,3267,2374,22,Dominican-Republic,>50K
74,Self-emp-not-inc,967466,Bachelors,15,Married-AF-spouse,Adm-clerical,Unmarried,Black,Male,19949,756,12,Trinadad&Tobago,>50K
53,Private,727044,1st-4th,10,Divorced,Prof-specialty,Not-in-family,White,Male,6382,124,62,Philippines,>50K
74,Self-emp-inc,1459726,Some-college,2,Married-civ-spouse,Machine-op-inspct,Wife,White,Male,6639,2723,36,Columbia,>50K
57,Self-emp-inc,1018871,Preschool,3,Widowed,Craft-repair,Own-child,Black,Male,47372,632,49,Jamaica,<=50K
20,Self-emp-not-inc,1261352,1st-4th,9,Never-married,Armed-Forces,Husband,Amer-Indian-Eskimo,Female,81512,4313,45,Iran,>50K
30,Self-emp-not-inc,889707,Assoc-acdm,8,Married-spouse-absent,Protective-serv,Husband,White,Male,67117,3357,34,India,>50K
25,Private,431750,12th,2,Divorced,Farming-fishing,Wife,Asian-Pac-Islander,Female,92179,4327,29,Cambodia,>50K
35,Federal-gov,782218,HS-grad,5,Never-married,Priv-house-serv,Unmarried,White,Male,87286,1769,50,Outlying-US(Guam-USVI-etc),<=50K
69,Self-emp-inc,370310,Some-college,12,Divorced,Prof-specialty,Other-relative,Asian-Pac-Islander,Male,42275,251,61,Honduras,<=50K
77,Self-emp-not-inc,354463,Doctorate,11,Divorced,Exec-managerial,Husband,Asian-Pac-Islander,Female,99715,1643,98,United-States,>50K
79,Without-pay,1450540,Prof-school,13,Divorced,Sales,Wife,Amer-Indian-Eskimo,Female,91467,3919,32,Iran,>50K
38,Without-pay,975834,HS-grad,11,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,57179,3708,12,Guatemala,>50K
31,Federal-gov,184329,Some-college,12,Divorced,Farming-fishing,Wife,White,Male,1338,3286,2,Thailand,<=50K
83,Self-emp-inc,763089,1st-4th,1,Separated,Other-service,Wife,White,Female,17612,2293,90,Mexico,>50K
70,Private,464291,1st-4th,6,Never-married,Protective-serv,Husband,White,Female,29060,1098,76,Germany,<=50K
81,State-gov,909055,Some-college,14,Divorced,Prof-specialty,Own-child,Amer-Indian-Eskimo,Male,25569,3418,85,France,>50K
33,Self-emp-not-inc,472280,HS-grad,3,Widowed,Farming-fishing,Not-in-family,Asian-Pac-Islander,Female,15485,2340,82,Germany,>50K
24,Self-emp-inc,180719,Preschool,2,Married-AF-spouse,Prof-specialty,Husband,White,Female,96290,3220,47,Japan,>50K
89,Private,266344,Doctorate,15,Divorced,Handlers-cleaners,Husband,Asian-Pac-Islander,Female,86640,3990,44,El-Salvador,>50K
57,Federal-gov,1472669,Masters,4,Married-civ-spouse,Tech-support,Other-relative,Amer-Indian-Eskimo,Female,95128,2172,91,South,>50K
67,Federal-gov,1268828,Some-college,13,Married-civ-spouse,Farming-fishing,Wife,White,Male,46248,1853,4,China,>50K
39,Self-emp-not-inc,605774,12th,1,Never-married,Sales,Unmarried,White,Female,28882,3004,22,Portugal,>50K
18,Private,549671,1st-4th,14,Divorced,Other-service,Husband,White,Female,57355,2134,27,Thailand,>50K
20,Private,1080122,Assoc-voc,9,Widowed,Exec-managerial,Not-in-family,White,Female,3579,1708,85,Scotland,>50K
80,State-gov,380951,7th-8th,9,Married-civ-spouse,Protective-serv,Own-child,Black,Female,95127,3839,54,Cambodia,>50K
72,Private,1047583,Preschool,12,Married-civ-spouse,Exec-managerial,Not-in-family,Black,Female,20615,1442,64,Ecuador,<=50K
66,Without-pay,1287578,11th,7,Never-married,Sales,Husband,Asian-Pac-Islander,Male,64890,3466,19,Greece,<=50K
39,Private,1082170,Prof-school,5,Never-married,Protective-serv,Husband,White,Female,30609,1023,54,England,<=50K
35,Local-gov,1179506,Bachelors,13,Married-civ-spouse,Farming-fishing,Wife,Black,Female,8525,2025,72,Columbia,>50K
50,Self-emp-not-inc,1142530,HS-grad,14,Widowed,Handlers-cleaners,Not-in-family,White,Male,42088,262,98,Honduras,<=50K
43,Self-emp-not-inc,1059099,Prof-school,10,Never-married,Farming-fishing,Wife,Black,Male,30226,2180,17,Columbia,>50K
54,Private,231829,Some-college,11,Divorced,Adm-clerical,Not-in-family,Black,Male,55084,799,75,Outlying-US(Guam-USVI-etc),<=50K
84,Private,157616,9th,15,Married-spouse-absent,Adm-clerical,Husband,Asian-Pac-Islander,Female,95475,3611,29,Cambodia,>50K
29,Self-emp-inc,558977,Assoc-acdm,15,Never-married,Handlers-cleaners,Wife,White,Male,7694,1280,30,Laos,<=50K
87,Local-gov,818837,Preschool,9,Married-spouse-absent,Machine-op-inspct,Husband,Other,Male,86491,1396,36,Greece,<=50K
68,Self-emp-not-inc,1321641,Preschool,9,Married-AF-spouse,Adm-clerical,Other-relative,White,Male,26016,2388,86,Laos,<=50K
64,Without-pay,501565,Bachelors,13,Married-civ-spouse,Protective-serv,Other-relative,Other,Male,7166,2463,47,China,<=50K
61,Self-emp-inc,103190,Some-college,8,Divorced,Prof-specialty,Unmarried,Asian-Pac-Islander,Male,81117,250,97,Ecuador,<=50K
88,State-gov,1013710,HS-grad,14,Married-spouse-absent,Transport-moving,Not-in-family,Asian-Pac-Islander,Male,98570,1356,76,Ecuador,>50K
41,Private,1238470,HS-grad,9,Married-AF-spouse,Transport-moving,Other-relative,White,Female,14666,1700,55,Cuba,>50K
18,Self-emp-inc,782480,Preschool,1,Never-married,Handlers-cleaners,Husband,White,Male,8976,534,59,Columbia,<=50K
46,Local-gov,499493,10th,5,Married-civ-spouse,Other-service,Not-in-family,Black,Female,15773,3369,62,Dominican-Republic,<=50K
87,Self-emp-inc,162090,Doctorate,14,Separated,Handlers-cleaners,Husband,Black,Female,83209,4187,47,United-States,>50K
70,State-gov,859957,HS-grad,4,Married-AF-spouse,Craft-repair,Husband,White,Female,60381,228,42,Honduras,<=50K
50,Self-emp-inc,567049,Bachelors,10,Married-spouse-absent,Handlers-cleaners,Own-child,White,Male,16000,82,44,Jamaica,<=50K
27,Without-pay,157780,Assoc-voc,3,Never-married,Other-service,Unmarried,Black,Male,52362,3845,34,Poland,<=50K
68,Without-pay,1316673,Bachelors,13,Never-married,Farming-fishing,Own-child,Black,Female,19435,1689,64,Laos,>50K
72,Self-emp-not-inc,74153,HS-grad,1,Married-AF-spouse,Adm-clerical,Other-relative,Asian-Pac-Islander,Female,95563,3790,56,India,>50K
41,Self-emp-not-inc,769824,Some-college,5,Never-married,Transport-moving,Not-in-family,Black,Male,8177,1833,81,Cambodia,<=50K
73,State-gov,286541,9th,13,Widowed,Exec-managerial,Other-relative,White,Female,55136,144,60,Outlying-US(Guam-USVI-etc),<=50K
20,Local-gov,764963,Some-college,6,Married-spouse-absent,Other-service,Husband,White,Male,36750,227,64,Puerto-Rico,<=50K
89,Private,144331,1st-4th,2,Divorced,Sales,Husband,Black,Female,81270,1701,32,Haiti,>50K
54,Local-gov,1286628,Masters,9,Never-married,Craft-repair,Own-child,White,Male,23759,465,10,Philippines,<=50K
80,Self-emp-not-inc,445953,Doctorate,10,Married-civ-spouse,Adm-clerical,Wife,Other,Male,53785,1717,70,Italy,<=50K
28,Private,683948,Some-college,14,Separated,Prof-specialty,Husband,Amer-Indian-Eskimo,Female,95673,3110,64,United-States,>50K
82,Private,1021104,1st-4th,4,Married-AF-spouse,Machine-op-inspct,Husband,Black,Male,85763,2212,38,Taiwan,<=50K
60,Without-pay,1277064,HS-grad,13,Married-civ-spouse,Sales,Husband,Amer-Indian-Eskimo,Female,40482,256,87,El-Salvador,>50K
37,Local-gov,1298822,7th-8th,2,Never-married,Other-service,Husband,White,Female,51437,878,31,Japan,>50K
36,Local-gov,1440958,Assoc-voc,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,76072,3815,3,Mexico,>50K
49,State-gov,968881,HS-grad,10,Divorced,Exec-managerial,Not-in-family,Black,Female,32012,2878,22,Ireland,<=50K
33,State-gov,379978,HS-grad,8,Divorced,Adm-clerical,Wife,Amer-Indian-Eskimo,Female,99845,2704,83,El-Salvador,>50K
82,State-gov,870627,HS-grad,8,Married-spouse-absent,Adm-clerical,Husband,Asian-Pac-Islander,Female,98725,872,76,Outlying-US(Guam-USVI-etc),>50K
